trait,exp,vis,vrank,null,negp,pip,hit,q,top
Heart rate,HEART,-0.011831012,7,0.08490566037735849,16,0.8552869233561691,0,Q3,0
Heart rate,HEART,-0.5831599,9,0.08490566037735849,16,0.0281827957160151,0,Q1,0
Heart rate,HEART,-0.3432305,8,0.08490566037735849,16,0.1305586066196714,0,Q2,0
Heart rate,HEART,-0.5112471,9,0.08490566037735849,16,0.3771477414246089,0,Q1,0
Heart rate,HEART,0.20643738,4,0.08490566037735849,16,0.0594104501666235,0,Q3,0
Heart rate,HEART,-0.726672,7,0.08490566037735849,16,0.0764407999735614,0,Q1,0
Heart rate,HEART,-0.1403305,11,0.08490566037735849,16,0.2406352373583625,0,Q3,0
Heart rate,HEART,-0.32461804,5,0.08490566037735849,15,0.0455087571941597,0,Q2,0
Heart rate,HEART,-0.5777818,8,0.08490566037735849,15,0.0948258932144004,0,Q1,0
Heart rate,HEART,-0.39765364,5,0.08490566037735849,15,0.2696482651131123,0,Q2,0
Heart rate,HEART,2.2948034,5,0.08490566037735849,15,0.650646682165034,0,Q4,1
Heart rate,HEART,-0.23809351,8,0.08490566037735849,15,0.4777101360953145,0,Q2,0
Heart rate,HEART,-0.057716135,8,0.08490566037735849,15,0.0428549550850046,0,Q3,0
Heart rate,HEART,-0.39524034,10,0.08490566037735849,15,0.4352312170949255,0,Q2,0
Heart rate,HEART,-0.5302476,7,0.08490566037735849,15,0.756646456181432,0,Q1,0
Heart rate,HEART,0.111719064,7,0.08490566037735849,15,0.0949446300795033,0,Q3,0
Heart rate,HEART,-0.45503953,3,0.08490566037735849,15,0.0892926865741778,0,Q2,0
Heart rate,HEART,2.1250036,1,0.08490566037735849,15,0.7594945137973085,1,Q4,1
Heart rate,HEART,-0.4153088,4,0.08490566037735849,15,0.0609086232492588,0,Q2,0
Heart rate,HEART,2.7140605,2,0.08490566037735849,15,0.4258676977126018,0,Q4,1
Heart rate,HEART,14.415617,1,0.08490566037735849,15,0.5558356244550313,1,Q4,1
Heart rate,HEART,0.91119653,10,0.08490566037735849,15,0.2685015563577911,0,Q4,1
Heart rate,HEART,-0.29071036,7,0.08490566037735849,15,0.1401175904955965,0,Q2,0
Heart rate,HEART,-0.47864348,3,0.08490566037735849,14,0.1824482803934633,0,Q1,0
Heart rate,HEART,-0.071298644,10,0.08490566037735849,14,0.0963279046547241,0,Q3,0
Heart rate,HEART,2.5851996,3,0.08490566037735849,14,0.9448040761688564,0,Q4,1
Heart rate,HEART,-0.13744321,10,0.08490566037735849,14,0.0967198226622064,0,Q3,0
Heart rate,HEART,-0.6118273,11,0.08490566037735849,14,0.0996230036552134,0,Q1,0
Heart rate,HEART,-0.4221027,8,0.08490566037735849,14,0.0958355177192821,0,Q2,0
Heart rate,HEART,1.5627006,2,0.08490566037735849,14,0.2310686776072167,0,Q4,1
Heart rate,HEART,3.253876,1,0.08490566037735849,14,0.169112120185796,1,Q4,1
Heart rate,HEART,2.800855,8,0.08490566037735849,14,0.0384257754409222,0,Q4,1
Heart rate,HEART,0.0625441,8,0.08490566037735849,14,0.9937983762551128,0,Q3,0
Heart rate,HEART,4.858091,3,0.08490566037735849,14,0.2523690003505085,0,Q4,1
Heart rate,HEART,-0.06877999,3,0.08490566037735849,14,0.0322657128504602,0,Q3,0
Heart rate,HEART,-0.2756049,2,0.08490566037735849,14,0.1770455401420882,0,Q2,0
Heart rate,HEART,-0.5869443,10,0.08490566037735849,14,0.6620612684210969,0,Q1,0
Heart rate,HEART,12.618406,2,0.08490566037735849,14,0.2149096458084038,0,Q4,1
Heart rate,HEART,-0.39203736,10,0.08490566037735849,14,0.1517114115312535,0,Q2,0
Heart rate,HEART,-0.013482227,9,0.08490566037735849,14,0.3477921475966014,0,Q3,0
Heart rate,HEART,-0.12451521,9,0.08490566037735849,14,0.2480483463470879,0,Q3,0
Heart rate,HEART,0.4941847,11,0.08490566037735849,14,0.1224212156201904,0,Q4,0
Coronary artery disease,ARTERY,0.05760909,6,0.0440251572327044,278,0.999967940531002,0,Q3,0
Coronary artery disease,ARTERY,-0.366942,7,0.0440251572327044,233,1.0,0,Q2,0
Coronary artery disease,ARTERY,-0.5627655,7,0.0440251572327044,186,0.90209459089122,0,Q1,0
Coronary artery disease,ARTERY,-0.25421137,8,0.0440251572327044,142,0.999999999831175,0,Q2,0
Coronary artery disease,ARTERY,-0.47831985,9,0.0440251572327044,116,0.9999999999997442,0,Q1,0
Coronary artery disease,ARTERY,0.30489758,1,0.0440251572327044,114,1.0,1,Q3,0
Coronary artery disease,ARTERY,-0.40411478,4,0.0440251572327044,113,0.7453491224792838,0,Q2,0
Coronary artery disease,ARTERY,-0.39063373,6,0.0440251572327044,107,0.9999999999999716,0,Q2,0
Coronary artery disease,ARTERY,0.012987575,6,0.0440251572327044,93,0.98182746793193,0,Q3,0
Coronary artery disease,ARTERY,-0.35025138,6,0.0440251572327044,81,1.0,0,Q2,0
Coronary artery disease,ARTERY,21.722971,3,0.0440251572327044,57,0.8671313435674127,0,Q4,1
Coronary artery disease,ARTERY,-0.4063985,9,0.0440251572327044,50,0.9999267979456206,0,Q2,0
Coronary artery disease,ARTERY,-0.6191435,6,0.0440251572327044,50,0.999999470957986,0,Q1,0
Coronary artery disease,ARTERY,-0.5241839,4,0.0440251572327044,49,1.0,0,Q1,0
Coronary artery disease,ARTERY,0.50063646,8,0.0440251572327044,46,0.9999998993526212,0,Q4,1
Coronary artery disease,ARTERY,-0.5110658,7,0.0440251572327044,44,1.0,0,Q1,0
Coronary artery disease,ARTERY,-0.47654715,10,0.0440251572327044,44,0.3485303614526343,0,Q1,0
Coronary artery disease,ARTERY,0.08482389,9,0.0440251572327044,42,0.9998808921894342,0,Q3,0
Coronary artery disease,ARTERY,0.14120944,7,0.0440251572327044,42,1.0,0,Q3,0
Coronary artery disease,ARTERY,-0.47350505,6,0.0440251572327044,38,0.1498173195261953,0,Q1,0
Coronary artery disease,ARTERY,0.102115355,2,0.0440251572327044,35,0.9706377888158974,0,Q3,0
Coronary artery disease,ARTERY,2.0304575,2,0.0440251572327044,34,1.0,0,Q4,1
Coronary artery disease,ARTERY,-0.09451177,9,0.0440251572327044,33,0.2313028755383623,0,Q3,0
Coronary artery disease,ARTERY,-0.50903153,1,0.0440251572327044,33,0.7005270830994049,1,Q1,0
Coronary artery disease,ARTERY,-0.59074676,4,0.0440251572327044,33,0.501408776372859,0,Q1,0
Coronary artery disease,ARTERY,3.809827,1,0.0440251572327044,32,1.0,1,Q4,1
Coronary artery disease,ARTERY,-0.51655936,9,0.0440251572327044,31,0.6950751855688642,0,Q1,0
Coronary artery disease,ARTERY,-0.43052372,4,0.0440251572327044,30,0.5167072056599837,0,Q2,0
Coronary artery disease,ARTERY,0.74359393,3,0.0440251572327044,30,0.3864215286616931,0,Q4,1
Coronary artery disease,ARTERY,-0.43324044,7,0.0440251572327044,29,0.4332492231259664,0,Q2,0
Coronary artery disease,ARTERY,1.5070052,4,0.0440251572327044,28,0.99999999997155,0,Q4,1
Coronary artery disease,ARTERY,1.9302675,1,0.0440251572327044,28,0.3950464610356181,1,Q4,1
Coronary artery disease,ARTERY,-0.107775874,4,0.0440251572327044,25,0.9998987922859028,0,Q3,0
Coronary artery disease,ARTERY,-0.59208673,7,0.0440251572327044,24,0.4206837487777338,0,Q1,0
Coronary artery disease,ARTERY,3.373136,1,0.0440251572327044,24,0.8891839702626312,1,Q4,1
Coronary artery disease,ARTERY,0.75798106,5,0.0440251572327044,24,0.9999999997380656,0,Q4,1
Coronary artery disease,ARTERY,-0.51366174,9,0.0440251572327044,24,0.2386909853498007,0,Q1,0
Coronary artery disease,ARTERY,0.64244604,8,0.0440251572327044,23,1.0,0,Q4,1
Coronary artery disease,ARTERY,-0.5609263,9,0.0440251572327044,23,0.3623622978012085,0,Q1,0
Coronary artery disease,ARTERY,0.33897802,6,0.0440251572327044,22,0.9538776474263976,0,Q3,1
Coronary artery disease,ARTERY,-0.6609737,3,0.0440251572327044,22,0.3094006213428397,0,Q1,0
Coronary artery disease,ARTERY,-0.65401965,4,0.0440251572327044,22,0.5288264740817776,0,Q1,0
Coronary artery disease,ARTERY,0.53348595,7,0.0440251572327044,21,0.6817205405748096,0,Q4,1
Coronary artery disease,ARTERY,-0.41130805,11,0.0440251572327044,21,0.8570434946177924,0,Q2,0
Coronary artery disease,ARTERY,-0.44085833,5,0.0440251572327044,21,1.0,0,Q2,0
Coronary artery disease,ARTERY,-0.4727962,6,0.0440251572327044,21,0.9999999769049244,0,Q1,0
Coronary artery disease,ARTERY,0.25992414,7,0.0440251572327044,20,0.9999999999385024,0,Q3,0
Coronary artery disease,ARTERY,-0.3649871,3,0.0440251572327044,20,0.6838964625831021,0,Q2,0
Coronary artery disease,ARTERY,24.72089,2,0.0440251572327044,20,0.7822288637692407,0,Q4,1
Coronary artery disease,ARTERY,0.062953725,2,0.0440251572327044,20,0.6276272047811452,0,Q3,0
Coronary artery disease,ARTERY,-0.36837786,4,0.0440251572327044,20,1.0,0,Q2,0
Coronary artery disease,ARTERY,-0.034641996,5,0.0440251572327044,20,0.5286590800317252,0,Q3,0
Coronary artery disease,ARTERY,-0.34117547,9,0.0440251572327044,19,0.7381660784887843,0,Q2,0
Coronary artery disease,ARTERY,0.19597939,3,0.0440251572327044,19,0.4067947426361844,0,Q3,0
Coronary artery disease,ARTERY,3.3802032,6,0.0440251572327044,19,0.4603314467107562,0,Q4,1
Coronary artery disease,ARTERY,2.6022882,4,0.0440251572327044,19,0.999997154486762,0,Q4,1
Coronary artery disease,ARTERY,-0.4201349,8,0.0440251572327044,19,0.4417367904002986,0,Q2,0
Coronary artery disease,ARTERY,1.7225862,9,0.0440251572327044,18,0.9999999996089172,0,Q4,1
Coronary artery disease,ARTERY,-0.260905,8,0.0440251572327044,18,0.2711521328820172,0,Q2,0
Coronary artery disease,ARTERY,-0.091257825,3,0.0440251572327044,18,0.2147561576172713,0,Q3,0
Coronary artery disease,ARTERY,-0.20621178,1,0.0440251572327044,18,0.852036969029635,1,Q3,0
Coronary artery disease,ARTERY,-0.037558332,1,0.0440251572327044,18,0.4497850595369096,1,Q3,0
Coronary artery disease,ARTERY,-0.4783294,7,0.0440251572327044,18,0.1239226955358377,0,Q1,0
Coronary artery disease,ARTERY,-0.13061765,6,0.0440251572327044,18,0.999992223176604,0,Q3,0
Coronary artery disease,ARTERY,0.8039218,2,0.0440251572327044,18,0.0409027801299129,0,Q4,1
Coronary artery disease,ARTERY,-0.39427105,5,0.0440251572327044,17,0.9999798498354882,0,Q2,0
Coronary artery disease,ARTERY,1.7412533,1,0.0440251572327044,17,0.999978935879116,1,Q4,1
Coronary artery disease,ARTERY,-0.14456,2,0.0440251572327044,17,0.6735374416837702,0,Q3,0
Coronary artery disease,ARTERY,0.31550866,1,0.0440251572327044,16,0.2632054130675825,1,Q3,0
Coronary artery disease,ARTERY,-0.58190286,7,0.0440251572327044,16,0.0414715505032606,0,Q1,0
Coronary artery disease,ARTERY,-0.5375491,7,0.0440251572327044,16,0.7728784747094819,0,Q1,0
Coronary artery disease,ARTERY,-0.5364254,2,0.0440251572327044,16,0.6632755886239317,0,Q1,0
Coronary artery disease,ARTERY,0.024965629,8,0.0440251572327044,16,0.817935159763297,0,Q3,0
Coronary artery disease,ARTERY,-0.2258108,9,0.0440251572327044,16,0.2307382539922729,0,Q2,0
Coronary artery disease,ARTERY,0.30733696,6,0.0440251572327044,16,1.0,0,Q3,0
Coronary artery disease,ARTERY,-0.050523244,4,0.0440251572327044,15,0.3108179626241953,0,Q3,0
Coronary artery disease,ARTERY,-0.1696977,6,0.0440251572327044,15,0.7134906980385536,0,Q3,0
Coronary artery disease,ARTERY,-0.3966837,4,0.0440251572327044,15,0.1311019943930945,0,Q2,0
Coronary artery disease,ARTERY,-0.41324455,5,0.0440251572327044,15,0.2970469702074617,0,Q2,0
Coronary artery disease,ARTERY,-0.2528022,3,0.0440251572327044,15,0.1881278990595981,0,Q2,0
Coronary artery disease,ARTERY,-0.39357385,7,0.0440251572327044,15,0.1325040676074665,0,Q2,0
Coronary artery disease,ARTERY,-0.13968074,2,0.0440251572327044,15,0.028008024161405,0,Q3,0
Coronary artery disease,ARTERY,-0.4566269,10,0.0440251572327044,15,0.2595874165406544,0,Q2,0
Coronary artery disease,ARTERY,-0.43722665,4,0.0440251572327044,15,0.0819436682809373,0,Q2,0
Coronary artery disease,ARTERY,-0.14051817,8,0.0440251572327044,14,0.2434782110651814,0,Q3,0
Coronary artery disease,ARTERY,-0.5397554,4,0.0440251572327044,14,0.2621911781881201,0,Q1,0
Coronary artery disease,ARTERY,-0.5387152,9,0.0440251572327044,14,0.1671081348282979,0,Q1,0
Coronary artery disease,ARTERY,0.64627767,9,0.0440251572327044,14,0.3710115533247346,0,Q4,1
Coronary artery disease,ARTERY,0.0032185498,8,0.0440251572327044,14,0.4240419856237629,0,Q3,0
Coronary artery disease,ARTERY,-0.6836369,8,0.0440251572327044,14,0.97925415693207,0,Q1,0
Coronary artery disease,ARTERY,1.3085437,3,0.0440251572327044,14,0.1329594299875809,0,Q4,1
Coronary artery disease,ARTERY,1.1752508,1,0.0440251572327044,14,0.999698739476826,1,Q4,1
Coronary artery disease,ARTERY,0.10130137,1,0.0440251572327044,14,0.291784967961406,1,Q3,0
Coronary artery disease,ARTERY,-0.26668775,5,0.0440251572327044,14,0.2558626279209809,0,Q2,0
Coronary artery disease,ARTERY,-0.5985855,5,0.0440251572327044,14,0.082453009235637,0,Q1,0
Coronary artery disease,ARTERY,-0.64005804,8,0.0440251572327044,14,0.1213212329074018,0,Q1,0
Coronary artery disease,ARTERY,-0.5482867,7,0.0440251572327044,14,0.0589979227991237,0,Q1,0
Coronary artery disease,ARTERY,3.2335427,2,0.0440251572327044,13,0.5671413505414219,0,Q4,1
Coronary artery disease,ARTERY,-0.40513495,5,0.0440251572327044,13,0.2314568058257932,0,Q2,0
Coronary artery disease,ARTERY,0.7486305,6,0.0440251572327044,13,0.9737203374700676,0,Q4,1
Coronary artery disease,ARTERY,1.289177,6,0.0440251572327044,13,0.7455379001707306,0,Q4,1
Coronary artery disease,ARTERY,-0.1697185,3,0.0440251572327044,13,1.0,0,Q3,0
Coronary artery disease,ARTERY,-0.43907583,8,0.0440251572327044,13,0.7019898541745064,0,Q2,0
Coronary artery disease,ARTERY,-0.67081934,10,0.0440251572327044,13,0.9938687629249302,0,Q1,0
Coronary artery disease,ARTERY,0.9562831,8,0.0440251572327044,13,0.7660110863472716,0,Q4,1
Coronary artery disease,ARTERY,4.261339,2,0.0440251572327044,13,0.6844072122403752,0,Q4,1
Coronary artery disease,ARTERY,-0.28007668,4,0.0440251572327044,13,0.1743916214544785,0,Q2,0
Coronary artery disease,ARTERY,-0.32045043,10,0.0440251572327044,13,0.2794575196180087,0,Q2,0
Coronary artery disease,ARTERY,-0.60632366,7,0.0440251572327044,13,0.28837159233259,0,Q1,0
Coronary artery disease,ARTERY,8.415468,1,0.0440251572327044,13,0.9960753080737946,1,Q4,1
Coronary artery disease,ARTERY,-0.37910786,9,0.0440251572327044,13,0.4862995189537497,0,Q2,0
Coronary artery disease,ARTERY,0.026480304,4,0.0440251572327044,13,0.999999761066846,0,Q3,0
Coronary artery disease,ARTERY,-0.19858688,11,0.0440251572327044,13,0.1942708671784752,0,Q3,0
Coronary artery disease,ARTERY,0.34671456,5,0.0440251572327044,12,0.7166850681697717,0,Q3,1
Coronary artery disease,ARTERY,-0.34460595,9,0.0440251572327044,12,0.9768554874267624,0,Q2,0
Coronary artery disease,ARTERY,-0.045611396,1,0.0440251572327044,12,0.1264661761218052,1,Q3,0
Coronary artery disease,ARTERY,-0.5583258,10,0.0440251572327044,12,0.4528799767041327,0,Q1,0
Coronary artery disease,ARTERY,-0.47160304,11,0.0440251572327044,12,0.3894290522666557,0,Q1,0
Coronary artery disease,ARTERY,-0.25404596,8,0.0440251572327044,12,0.0512149901551636,0,Q2,0
Coronary artery disease,ARTERY,0.5415578,1,0.0440251572327044,12,0.4421984162914841,1,Q4,1
Coronary artery disease,ARTERY,1.5377715,2,0.0440251572327044,12,0.1526349835242888,0,Q4,1
Coronary artery disease,ARTERY,0.14314115,2,0.0440251572327044,12,0.3077010844075952,0,Q3,0
Coronary artery disease,ARTERY,-0.16608486,10,0.0440251572327044,12,0.2496415417340814,0,Q3,0
Coronary artery disease,ARTERY,-0.25779742,4,0.0440251572327044,12,0.4644429308007187,0,Q2,0
Coronary artery disease,ARTERY,-0.32860774,9,0.0440251572327044,12,0.0653076442620048,0,Q2,0
Coronary artery disease,ARTERY,2.0987766,7,0.0440251572327044,12,0.4787103148713779,0,Q4,1
Coronary artery disease,ARTERY,-0.53431416,9,0.0440251572327044,12,0.3461677148895571,0,Q1,0
Coronary artery disease,ARTERY,0.017648213,5,0.0440251572327044,12,0.1621604140206589,0,Q3,0
Coronary artery disease,ARTERY,0.66346776,1,0.0440251572327044,12,0.2588556860304407,1,Q4,1
Coronary artery disease,ARTERY,-0.51660615,9,0.0440251572327044,11,0.185819219795722,0,Q1,0
Coronary artery disease,ARTERY,-0.28179234,1,0.0440251572327044,11,0.2774626156540657,1,Q2,0
Coronary artery disease,ARTERY,1.0762666,1,0.0440251572327044,11,0.6583789877727981,1,Q4,1
Coronary artery disease,ARTERY,3.0153322,1,0.0440251572327044,11,0.1504901482556546,1,Q4,1
Coronary artery disease,ARTERY,-0.08511179,7,0.0440251572327044,11,0.2072711416663678,0,Q3,0
Coronary artery disease,ARTERY,-0.36794338,8,0.0440251572327044,11,0.2668619148133312,0,Q2,0
Coronary artery disease,ARTERY,1.0838925,3,0.0440251572327044,11,0.3923592254907203,0,Q4,1
Coronary artery disease,ARTERY,1.1479237,5,0.0440251572327044,11,0.4882245841936762,0,Q4,1
Coronary artery disease,ARTERY,-0.5263999,9,0.0440251572327044,11,0.1084534758001547,0,Q1,0
Coronary artery disease,ARTERY,-0.61764765,6,0.0440251572327044,11,0.1281880677170297,0,Q1,0
Coronary artery disease,ARTERY,0.12889062,11,0.0440251572327044,11,0.312182821015368,0,Q3,0
Coronary artery disease,ARTERY,-0.015956927,1,0.0440251572327044,11,0.3827566052159689,1,Q3,0
Coronary artery disease,ARTERY,-0.50459903,5,0.0440251572327044,11,0.2556623907864905,0,Q1,0
Coronary artery disease,ARTERY,0.27905503,5,0.0440251572327044,11,0.0418356744293396,0,Q3,0
Coronary artery disease,ARTERY,-0.2697673,5,0.0440251572327044,11,0.0394755590869456,0,Q2,0
Coronary artery disease,ARTERY,0.26713523,5,0.0440251572327044,11,0.2968965033395778,0,Q3,0
Coronary artery disease,ARTERY,1.4928813,2,0.0440251572327044,11,0.1376473266874072,0,Q4,1
Coronary artery disease,ARTERY,1.2723141,8,0.0440251572327044,11,0.6291302280441848,0,Q4,1
Coronary artery disease,ARTERY,-0.33077186,7,0.0440251572327044,11,0.762194824276546,0,Q2,0
Coronary artery disease,ARTERY,-0.19415416,6,0.0440251572327044,11,0.3936297599692966,0,Q3,0
Coronary artery disease,ARTERY,-0.41681656,4,0.0440251572327044,11,0.0621733921134613,0,Q2,0
Systolic blood pressure,ARTERY,-0.59111506,7,0.0440251572327044,132,0.9772962137882818,0,Q1,0
Systolic blood pressure,ARTERY,0.3418942,3,0.0440251572327044,120,0.61442906796765,0,Q3,1
Systolic blood pressure,ARTERY,-0.5966991,7,0.0440251572327044,113,0.5481075724236018,0,Q1,0
Systolic blood pressure,ARTERY,1.7225862,9,0.0440251572327044,107,0.3320026762671574,0,Q4,1
Systolic blood pressure,ARTERY,0.9646502,1,0.0440251572327044,98,0.0720803658348156,1,Q4,1
Systolic blood pressure,ARTERY,-0.4404405,8,0.0440251572327044,80,0.991609338960698,0,Q2,0
Systolic blood pressure,ARTERY,-0.60508734,8,0.0440251572327044,68,0.5263161033414236,0,Q1,0
Systolic blood pressure,ARTERY,-0.5555154,8,0.0440251572327044,64,0.3916021112337945,0,Q1,0
Systolic blood pressure,ARTERY,6.198384,5,0.0440251572327044,64,0.9705483557981462,0,Q4,1
Systolic blood pressure,ARTERY,-0.20078355,4,0.0440251572327044,60,0.2807848362436885,0,Q3,0
Systolic blood pressure,ARTERY,-0.32993397,6,0.0440251572327044,54,0.4622660146212096,0,Q2,0
Systolic blood pressure,ARTERY,-0.2328525,5,0.0440251572327044,53,0.7348193222930173,0,Q2,0
Systolic blood pressure,ARTERY,0.61160165,2,0.0440251572327044,52,0.5926393812265066,0,Q4,1
Systolic blood pressure,ARTERY,-0.5127798,6,0.0440251572327044,51,0.5226345878861102,0,Q1,0
Systolic blood pressure,ARTERY,-0.64932823,7,0.0440251572327044,48,0.2928406688847317,0,Q1,0
Systolic blood pressure,ARTERY,-0.6511939,10,0.0440251572327044,47,0.3977229884893264,0,Q1,0
Systolic blood pressure,ARTERY,-0.30130416,10,0.0440251572327044,43,0.2261674549814292,0,Q2,0
Systolic blood pressure,ARTERY,-0.48458144,7,0.0440251572327044,42,0.9220037914227678,0,Q1,0
Systolic blood pressure,ARTERY,-0.32860097,1,0.0440251572327044,41,0.9999998811432232,1,Q2,0
Systolic blood pressure,ARTERY,0.116237484,2,0.0440251572327044,38,0.3864718132052253,0,Q3,1
Systolic blood pressure,ARTERY,8.003349,3,0.0440251572327044,35,0.9999994739572884,0,Q4,1
Systolic blood pressure,ARTERY,-0.53926,6,0.0440251572327044,34,0.1666192770225724,0,Q1,0
Systolic blood pressure,ARTERY,-0.2663967,3,0.0440251572327044,34,0.9787503665074458,0,Q2,0
Systolic blood pressure,ARTERY,0.55617195,5,0.0440251572327044,33,0.4280937843236157,0,Q4,1
Systolic blood pressure,ARTERY,0.4180009,1,0.0440251572327044,30,0.0139223122314076,1,Q3,1
Systolic blood pressure,ARTERY,-0.3247542,3,0.0440251572327044,29,0.2817926727014014,0,Q2,0
Systolic blood pressure,ARTERY,-0.6728865,9,0.0440251572327044,29,0.5733355609682002,0,Q1,0
Systolic blood pressure,ARTERY,0.41827485,3,0.0440251572327044,29,0.3691761214913717,0,Q3,1
Systolic blood pressure,ARTERY,-0.4391402,4,0.0440251572327044,28,0.609162357433299,0,Q2,0
Systolic blood pressure,ARTERY,-0.5927447,10,0.0440251572327044,27,0.113628027987592,0,Q1,0
Systolic blood pressure,ARTERY,-0.59539765,8,0.0440251572327044,27,0.1126060464354974,0,Q1,0
Systolic blood pressure,ARTERY,-0.5634534,7,0.0440251572327044,26,0.0631392863805745,0,Q1,0
Systolic blood pressure,ARTERY,-0.5284476,7,0.0440251572327044,25,0.2619689030402193,0,Q1,0
Systolic blood pressure,ARTERY,0.30489758,1,0.0440251572327044,23,0.9998052568714056,1,Q3,1
Systolic blood pressure,ARTERY,-0.5950015,6,0.0440251572327044,23,0.0290543232199816,0,Q1,0
Systolic blood pressure,ARTERY,-0.4593604,6,0.0440251572327044,23,0.4052724958045096,0,Q1,0
Systolic blood pressure,ARTERY,-0.24524733,6,0.0440251572327044,21,0.0519381373652742,0,Q2,0
Systolic blood pressure,ARTERY,-0.069596566,6,0.0440251572327044,21,0.0322035739996298,0,Q3,0
Systolic blood pressure,ARTERY,0.8595377,3,0.0440251572327044,20,0.3031657846987514,0,Q4,1
Systolic blood pressure,ARTERY,-0.07479862,1,0.0440251572327044,20,0.1674248735310835,1,Q3,0
Systolic blood pressure,ARTERY,3.8657186,6,0.0440251572327044,20,0.7786581842000403,0,Q4,1
Systolic blood pressure,ARTERY,7.7296333,5,0.0440251572327044,20,0.4251358911258664,0,Q4,1
Systolic blood pressure,ARTERY,-0.43491885,1,0.0440251572327044,20,0.0937206112568534,1,Q2,0
Systolic blood pressure,ARTERY,-0.5625798,4,0.0440251572327044,19,0.0218166836333825,0,Q1,0
Systolic blood pressure,ARTERY,-0.50558835,10,0.0440251572327044,19,0.1015191366526025,0,Q1,0
